tier,symbol,unit,size,fuzzy,mpn,div_class,confidence,bytes_identical,why
TIER3_SUSPECT,?StaticClassName@CheckboxDisplay@@SA?AVSymbol@@XZ,default/CheckboxDisplay,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@BandList@@SA?AVSymbol@@XZ,default/HamNavList,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@HamLabelCountDoneMsg@@SA?AVSymbol@@XZ,default/HamLabel,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?JoypadInit@@YAXXZ,default/Joypad_Xbox,88,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@Song@@SA?AVSymbol@@XZ,default/Ham,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@RndWind@@SA?AVSymbol@@XZ,default/Wind,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@NgMat@@SA?AVSymbol@@XZ,default/Mat_NG,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@TextFile@@SA?AVSymbol@@XZ,default/DataUtl,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@LabelShrinkWrapper@@SA?AVSymbol@@XZ,default/LabelShrinkWrapper,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_GBattleSavedSetlist@@UAAPAXI@Z,default/band3/meta_band/MusicLibraryNetSetlists,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?StaticClassName@HeldButtonPanel@@SA?AVSymbol@@XZ,default/HeldButtonPanel,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1?$ObjDirPtr@VObjectDir@@@@UAA@XZ,default/RhythmDetector,88,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,?StaticClassName@FileMergerOrganizer@@SA?AVSymbol@@XZ,default/FileMergerOrganizer,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_GSynthPollable@@UAAPAXI@Z,default/Pollable,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Type@PreviewDownloadCompleteMsg@@SA?AVSymbol@@XZ,default/StorePreviewMgr,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_GDataArraySongInfo@@UAAPAXI@Z,default/DataArraySongInfo,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Type@ProcessedButtonDownMsg@@SA?AVSymbol@@XZ,default/ButtonHolder,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?MarkChunk@@YAAAVBinStream@@AAV1@@Z,default/ChunkStream,88,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@RndLight@@SA?AVSymbol@@XZ,default/system/rndobj/CubeTex,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@UIChangedMsg@@SA?AVSymbol@@XZ,default/MemcardMgr_Xbox,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_G__non_rtti_object@std@@UAAPAXI@Z,default/rtti,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0NgEnviron@@IAA@XZ,default/Env_NG,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?StaticClassName@NgEnviron@@SA?AVSymbol@@XZ,default/Env_NG,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@NgFur@@SA?AVSymbol@@XZ,default/Env_NG,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@NgPostProc@@SA?AVSymbol@@XZ,default/Env_NG,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@DxMultiMesh@@SA?AVSymbol@@XZ,default/system/rnddx9/CubeTex,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@DxParticleSys@@SA?AVSymbol@@XZ,default/system/rnddx9/CubeTex,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0Achievements@@AAA@XZ,default/Achievements,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?StaticClassName@SynthSample360@@SA?AVSymbol@@XZ,default/system/synth_xbox/SynthSample,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@CharLipSyncDriver@@SA?AVSymbol@@XZ,default/CharLipSyncDriver,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@SpotlightEnder@@SA?AVSymbol@@XZ,default/SpotlightEnder,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@ScrollbarDisplay@@SA?AVSymbol@@XZ,default/CameraTilt,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@DiskErrorMsg@@SA?AVSymbol@@XZ,default/PlatformMgr,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@JoypadBreedDataReadMsg@@SA?AVSymbol@@XZ,default/JoypadMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@JoypadBreedDataWriteMsg@@SA?AVSymbol@@XZ,default/JoypadMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@JoypadConnectionMsg@@SA?AVSymbol@@XZ,default/JoypadMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@ConnectionStatusPanel@@SA?AVSymbol@@XZ,default/MoviePanel,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@DeJitterPanel@@SA?AVSymbol@@XZ,default/MoviePanel,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@PreloadPanel@@SA?AVSymbol@@XZ,default/MoviePanel,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@RndTransformable@@SA?AVSymbol@@XZ,default/FilePath,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@NgDOFProc@@SA?AVSymbol@@XZ,default/DOFProc_NG,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_GAccomplishmentSetlist@@UAAPAXI@Z,default/AccomplishmentSetlist,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?StaticClassName@AppMiniLeaderboardDisplay@@SA?AVSymbol@@XZ,default/band3/meta_band/AppMiniLeaderboardDisplay,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_GStatMemberTracker@@UAAPAXI@Z,default/band3/game/StatMemberTracker,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??_GNetworkEmulator@@UAAPAXI@Z,default/NetworkEmulator,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?StaticClassName@TrackWidget@@SA?AVSymbol@@XZ,default/TrackWidget,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@MCResultMsg@@SA?AVSymbol@@XZ,default/band3/meta_band/SaveLoadManager,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@BandSongPref@@SA?AVSymbol@@XZ,default/BandSongPref,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_GScoreTracker@@UAAPAXI@Z,default/band3/game/ScoreTracker,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??_GOverdriveTimeTracker@@UAAPAXI@Z,default/OverdriveTimeTracker,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??_GAccuracyTracker@@UAAPAXI@Z,default/AccuracyTracker,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0PlayerBattleLeaderboard@@QAA@PAVProfile@@PAVCallback@Leaderboard@@H@Z,default/PlayerLeaderboards,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??_GBaseGuitarTrackWatcherImpl@@UAAPAXI@Z,default/BaseGuitarTrackWatcherImpl,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?StaticClassName@BandHighlight@@SA?AVSymbol@@XZ,default/BandHighlight,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@UIComponentFocusChangeMsg@@SA?AVSymbol@@XZ,default/BandHighlight,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@InputStatusChangedMsg@@SA?AVSymbol@@XZ,default/band3/meta_band/InputMgr,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@InputUserLeftMsg@@SA?AVSymbol@@XZ,default/band3/meta_band/InputMgr,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?DbToRatio@@YAMM@Z,default/Decibels,88,100.00,100.00,call_count,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- differing NUMBER of calls
TIER3_SUSPECT,?Validate@StreamChecksumValidator@@QAA_NXZ,default/StreamChecksum,88,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@NgLight@@SA?AVSymbol@@XZ,default/Lit_NG,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@SynthSample@@SA?AVSymbol@@XZ,default/system/synth/SynthSample,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0SigninScreen@@QAA@XZ,default/band3/meta_band/SigninScreen,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??_GSigninScreen@@UAAPAXI@Z,default/band3/meta_band/SigninScreen,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?StaticClassName@OverdriveMeter@@SA?AVSymbol@@XZ,default/OverdriveMeter,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@SaveLoadAllCompleteMsg@@SA?AVSymbol@@XZ,default/system/meta/MemcardMgr,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@WorldReflection@@SA?AVSymbol@@XZ,default/system/world/Reflection,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@MicInputArrow@@SA?AVSymbol@@XZ,default/MicInputArrow,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@InstrumentDifficultyDisplay@@SA?AVSymbol@@XZ,default/InstrumentDifficultyDisplay,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@MiniLeaderboardDisplay@@SA?AVSymbol@@XZ,default/system/hamobj/MiniLeaderboardDisplay,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_GTrainingMgr@@UAAPAXI@Z,default/band3/meta_band/TrainingMgr,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??_GTourPerformerRemote@@UAAPAXI@Z,default/band3/tour/TourPerformerRemote,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?StaticClassName@BandButton@@SA?AVSymbol@@XZ,default/system/bandobj/BandButton,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@DialogDisplay@@SA?AVSymbol@@XZ,default/system/bandobj/DialogDisplay,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?RandomVOContextItem@RetryAudioPanel@@QAA?AVSymbol@@XZ,default/band3/meta_band/RetryAudioPanel,88,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Init@ReviewDisplay@@SAXXZ,default/system/bandobj/ReviewDisplay,88,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@StoreArtLoaderPanel@@SA?AVSymbol@@XZ,default/system/meta/StoreArtLoaderPanel,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0EntityData@@QAA@XZ,default/EntityUploader,88,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0NetLoader@@IAA@ABVString@@@Z,default/NetLoader_Xbox,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Type@ContentInstalledMsg@@SA?AVSymbol@@XZ,default/ContentMgr_Xbox,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@StorageChangedMsg@@SA?AVSymbol@@XZ,default/ContentMgr_Xbox,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@RndDrawable@@SA?AVSymbol@@XZ,default/Draw,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@KeyboardConnectedAccessoriesMsg@@SA?AVSymbol@@XZ,default/UsbMidiKeyboardMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@KeyboardExpressionPedalMsg@@SA?AVSymbol@@XZ,default/UsbMidiKeyboardMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@KeyboardHighHandPlacementMsg@@SA?AVSymbol@@XZ,default/UsbMidiKeyboardMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@KeyboardKeyReleasedMsg@@SA?AVSymbol@@XZ,default/UsbMidiKeyboardMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@KeyboardLowHandPlacementMsg@@SA?AVSymbol@@XZ,default/UsbMidiKeyboardMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@KeyboardModMsg@@SA?AVSymbol@@XZ,default/UsbMidiKeyboardMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@KeyboardStompBoxMsg@@SA?AVSymbol@@XZ,default/UsbMidiKeyboardMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@KeyboardSustainMsg@@SA?AVSymbol@@XZ,default/UsbMidiKeyboardMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@KeysAccelerometerMsg@@SA?AVSymbol@@XZ,default/UsbMidiKeyboardMsgs,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@CharBoneOffset@@SA?AVSymbol@@XZ,default/CharBoneOffset,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1CharBone@@UAA@XZ,default/CharBone,88,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,?StaticClassName@RndEnvAnim@@SA?AVSymbol@@XZ,default/EnvAnim,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Type@VirtualKeyboardResultMsg@@SA?AVSymbol@@XZ,default/VirtualKeyboard,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_GBandStoreShortcutProvider@@UAAPAXI@Z,default/band3/meta_band/BandStorePanel,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Type@MetadataLoadedMsg@@SA?AVSymbol@@XZ,default/band3/meta_band/BandStorePanel,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_GAccomplishmentTrainerCategoryConditional@@UAAPAXI@Z,default/band3/meta_band/AccomplishmentTrainerCategoryConditional,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Type@ReleasingLockStepMsg@@SA?AVSymbol@@XZ,default/SetlistMergePanel,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticClassName@EndingBonus@@SA?AVSymbol@@XZ,default/EndingBonus,88,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Init@ScrollbarDisplay@@SAXXZ,default/ScrollbarDisplay,88,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_GTourPerformerLocal@@UAAPAXI@Z,default/band3/tour/TourPerformerLocal,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??_GDrumTrackWatcherImpl@@UAAPAXI@Z,default/system/beatmatch/DrumTrackWatcherImpl,88,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0PitchCorrectedVoice@Synapse@DSP@@QAA@XZ,default/PitchCorrectedVoice,84,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??0AsyncFileWin@@QAA@PBDH@Z,default/AsyncFile_Win,84,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0UIColor@@IAA@XZ,default/UIColor,84,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 5 object word(s), all cross-region"
TIER3_SUSPECT,??1SampleInst@@UAA@XZ,default/SampleInst,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1?$ObjPtrList@VWaypoint@@VObjectDir@@@@UAA@XZ,default/CharacterTest,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1?$ObjPtrList@VCharWeightSetter@@VObjectDir@@@@UAA@XZ,default/CharWeightSetter,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1FileMergerOrganizer@@UAA@XZ,default/FileMergerOrganizer,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1FxSend@@UAA@XZ,default/system/synth/FxSend,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??_GProfile@@UAAPAXI@Z,default/Profile,84,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0bad_typeid@std@@QAA@PBD@Z,default/rtti,84,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1XboxSessionJob@@UAA@XZ,default/SessionJobs_Xbox,84,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1exception@std@@UAA@XZ,default/Accomplishment,84,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1AccomplishmentSongFilterConditional@@UAA@XZ,default/AccomplishmentSongFilterConditional,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0Node@@QAA@PAVSongSortCmp@@@Z,default/band3/meta_band/SongSort,84,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1SyncObjMsg@@UAA@XZ,default/network/net/Synchronize,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1DeployCountTracker@@UAA@XZ,default/DeployCountTracker,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1GuitarFx@@UAA@XZ,default/GuitarFx,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1UploadErrorMgr@@UAA@XZ,default/UploadErrorMgr,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,?NewObject@SynthSample@@SAPAVObject@Hmx@@XZ,default/system/synth/SynthSample,84,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1AccomplishmentDiscSongConditional@@UAA@XZ,default/AccomplishmentDiscSongConditional,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0VoiceBeat@@QAA@XZ,default/system/synth/VoiceBeat,84,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1TourWeightManager@@UAA@XZ,default/band3/tour/TourWeightManager,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0TourQuestGameRules@@QAA@XZ,default/band3/tour/TourQuestGameRules,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1TourQuestGameRules@@UAA@XZ,default/band3/tour/TourQuestGameRules,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??_GRealGuitarGemPlayer@@UAAPAXI@Z,default/band3/game/RealGuitarGemPlayer,84,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1KeysFx@@UAA@XZ,default/band3/game/KeysFx,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??_GRetryAudioPanel@@UAAPAXI@Z,default/band3/meta_band/RetryAudioPanel,84,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1TourPropertyCollection@@UAA@XZ,default/band3/tour/TourPropertyCollection,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1EntityData@@UAA@XZ,default/EntityUploader,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1Award@@UAA@XZ,default/Award,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1VirtualKeyboard@@UAA@XZ,default/VirtualKeyboard,84,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
